ENTITY,MODEL,STATUS,LOT#,OPER,PRODUCT,BOND ID,OUTPLAN,IN TIME,CUST,PIN_PKG,WIP
BBR91,RAPID,RUNNING,P44NIJZ10,2200,010YKNI037,ANI010YK3001A,21-11-12 14:40,21-11-12 06:38,DIALOG,QFN-10YK2A,10741
BBR92,RAPID,ENG,,,,AMF088Y23001A,21-11-11 03:02,21-11-11 03:02,,,
BBR93,RAPID,ENG,P45ABG502,2200,008YMAB063,AAB008YM2036A,21-11-12 08:44,21-11-12 08:44,WINBOND,DFN-08YM2D,16000
BBR94,RAPID,ENG,P45ABG506,2200,008YMAB063,AAB008YM2036A,21-11-12 08:44,21-11-12 08:44,WINBOND,DFN-08YM2D,16000
BBR95,RAPID,ENG,P45ABG608,2200,008YMAB063,AAB008YM2036A,21-11-12 08:44,21-11-12 08:44,WINBOND,DFN-08YM2D,16000
BBR96,RAPID,RUNNING,P45HQB409,2200,0442JHQ031,AHQ0442J4001A,21-11-12 13:35,21-11-12 05:47,EMC,FPSTLGA44X4V,1845
BBR97,RAPID,IDLE,,,,ANI010YK3001A,,21-11-11 15:48,,,
BBR98,RAPID,ENG,P45ABG501,2200,008YMAB063,AAB008YM2036A,21-11-12 09:03,21-11-12 09:03,WINBOND,DFN-08YM2D,16000
BBR99,RAPID,ENG,,,,AAS067KQ1001A,21-10-29 07:29,21-10-29 07:29,,,
BBRA1,RAPID,IDLE,,,,AHQ0445T2007A,,21-11-11 17:10,,,
BBRA2,RAPID,IDLE,,,,ANV132X2C059A,,21-11-11 17:16,,,
BBRA3,RAPID,IDLE,,,,ANV132X2C059A,,21-11-12 01:21,,,
BBRA4,RAPID,RUNNING,P44NIK610,2200,010YKNI037,ANI010YK3001A,21-11-12 14:43,21-11-12 06:41,DIALOG,QFN-10YK2A,10750
BBRA5,RAPID,IDLE,,,,AAB008YQ2005A,,21-11-12 09:10,,,
BBRA6,RAPID,RUNNING,P45ABKM06,2200,008YQAB085,AAB008YQ2045A,21-11-12 16:16,21-11-12 08:09,WINBOND,STDFN-08YQ2A,4320
BBRA7,RAPID,ENG,P45ABG508,2200,008YMAB063,AAB008YM2036A,21-11-12 08:44,21-11-12 08:44,WINBOND,DFN-08YM2D,16000
BBRA8,RAPID,IDLE,,,,ANV132X2C059A,,21-11-11 22:23,,,
BBRA9,RAPID,ENG,P45ABG613,2200,008YMAB063,AAB008YM2036A,21-11-12 08:48,21-11-12 08:48,WINBOND,DFN-08YM2D,16000
BBRB1,RAPID,IDLE,,,,AHQ0442J3005A,,21-11-12 12:55,,,
BBRB2,RAPID,IDLE,,,,AHQ0442J3005A,,21-11-12 10:30,,,
BBRB3,RAPID,IDLE,,,,ANI010YK3001A,,21-11-11 22:10,,,
BBRB4,RAPID,IDLE,,,,ANV132X2C059A,,21-11-12 00:47,,,
BBRB5,RAPID,RUNNING,P45NIB805,2200,010YKNI037,ANI010YK3001A,21-11-12 09:39,21-11-12 02:05,DIALOG,QFN-10YK2A,10118
BBRB6,RAPID,IDLE,,,,ANI010YK3001A,,21-11-12 01:48,,,
BBRB7,RAPID,IDLE,,,,ANV132X2C059A,,21-11-11 16:30,,,
BBS01,ICONN-PLUS,RUNNING,P45NVJL03,2200,153XTNV067,ANV153XT8010A,21-11-13 03:27,21-11-12 09:54,PHISON,SSBGA153HEV,1736
BBS02,ICONN-PLUS,RUNNING,P45NVJL02,2200,153XTNV067,ANV153XT8010A,21-11-12 22:17,21-11-12 04:12,PHISON,SSBGA153HEV,1790
BBS03,ICONN-PLUS,RUNNING,P45NVJL01,2200,153XTNV067,ANV153XT8010A,21-11-13 03:32,21-11-12 09:43,PHISON,SSBGA153HEV,1763
BBS04,ICONN-PLUS,RUNNING,P45NVJL04,2200,153XTNV067,ANV153XT8010A,21-11-13 00:19,21-11-12 06:28,PHISON,SSBGA153HEV,1767
BBS05,ICONN-PLUS,RUNNING,P46MSBE03,2200,078U9MS017,AMS078C93001B,21-11-13 03:33,21-11-12 07:19,MTI,FBGA-78U9,6692
BBS06,ICONN-PLUS,RUNNING,P46MSBB02,2200,078U9MS017,AMS078C93001B,21-11-12 20:48,21-11-12 06:47,MTI,FBGA-78U9,4628
BBS07,ICONN-PLUS,RUNNING,P46MSBI04,2200,078U9MS017,AMS078C93001B,21-11-13 03:34,21-11-12 07:15,MTI,FBGA-78U9,6720
BBS08,ICONN-PLUS,RUNNING,P46MSBA02,2200,078U9MS017,AMS078C93001B,21-11-12 13:17,21-11-12 09:00,MTI,FBGA-78U9,1395
BBS09,ICONN-PLUS,ENG,,,,ANI008YK3002A,21-11-06 11:27,21-11-06 11:27,,,
BBS10,ICONN-PLUS,IDLE,,,,ANV153XT8010A,,21-11-12 06:05,,,
BBU01,UTC5000S,RUNNING,P43RKB402,2200,078EPRK001,ARK078EP1001A,21-11-12 06:30,21-11-11 07:48,RK,FBGA-78UEP,5920
BBU02,UTC5000S,RUNNING,P43RKB503,2200,078EPRK001,ARK078EP1001A,21-11-12 13:45,21-11-12 03:25,RK,FBGA-78UEP,2684
BBU03,UTC5000S,RUNNING,P43RKBB02,2200,078EPRK001,ARK078EP1001A,21-11-13 11:59,21-11-12 13:17,RK,FBGA-78UEP,5919
BBU04,UTC5000S,RUNNING,P45AWE421,2200,016D5AW011,AAW016D53004A,21-11-12 16:05,21-11-12 04:26,MXIC,SSLGA16DOU,1240
BBU05,UTC5000S,RUNNING,P43RKB802,2200,078EPRK001,ARK078EP1001A,21-11-13 02:27,21-11-12 03:45,RK,FBGA-78UEP,5920
BBU06,UTC5000S,IN-REPAIR,P43RKB801,2200,078EPRK001,ARK078EP1001A,21-11-12 17:37:24,21-11-12 09:47,RK,FBGA-78UEP,5889
BBU07,UTC5000S,RUNNING,P45AWEY08,2200,016D5AW021,AAW016D53019A,21-11-12 21:44,21-11-12 07:44,MXIC,SSLGA16DOU,1259
BBU08,UTC5000S,IDLE,,,,AMS078EN1001A,,21-11-11 22:38,,,
BBU09,UTC5000S,RUNNING,P45AWDH23,2200,048TPAW086,AAW048TP1041B,21-11-12 17:45,21-11-12 09:18,MXIC,TSOP1-48/M2,720
BBU10,UTC5000S,RUNNING,P46AWA219,2200,048TPAW103,AAW048TP1008B,21-11-12 21:29,21-11-12 11:29,MXIC,TSOP1-48/M2,720
BBU11,UTC5000S,RUNNING,P45CDA306,2200,054TNCD011,ACD054TA1007A,21-11-12 13:55,21-11-12 06:43,ETRON,TSOP2-54ME,2880
BBU12,UTC5000S,RUNNING,P45AWDH41,2200,048TPAW086,AAW048TP1041B,21-11-12 16:16,21-11-12 07:49,MXIC,TSOP1-48/M2,720
BBU13,UTC5000S,RUNNING,P45AWE301,2200,048TPAW086,AAW048TP1041B,21-11-12 18:52,21-11-12 10:25,MXIC,TSOP1-48/M2,720
BBU14,UTC5000S,WAIT-REPAIR,P45AWBY18,2200,048TPAW086,AAW048TP1041B,21-11-12 00:17:20,21-11-12 13:13,MXIC,TSOP1-48/M2,720
BBU15,UTC5000S,SETUP,,,,AMS078EP1001A,21-11-12 14:15,21-11-12 12:51,,,
BBU16,UTC5000S,RUNNING,P45AWEY18,2200,016D5AW021,AAW016D53019A,21-11-12 19:07,21-11-12 05:27,MXIC,SSLGA16DOU,1230
BBU17,UTC5000S,RUNNING,P43RKAS01,2200,078EPRK001,ARK078EP1001A,21-11-10 17:26,21-11-09 18:51,RK,FBGA-78UEP,5888
BBU18,UTC5000S,ENG,,,,AMS078EP1001A,21-11-12 13:22,21-11-12 13:22,,,
BBU19,UTC5000S,RUNNING,P45CDA212,2200,054TNCD011,ACD054TA1007A,21-11-10 20:04,21-11-10 12:53,ETRON,TSOP2-54ME,2880
BBU20,UTC5000S,RUNNING,P45AWE302,2200,048TPAW086,AAW048TP1041B,21-11-12 14:11,21-11-12 05:44,MXIC,TSOP1-48/M2,720
BBU21,UTC5000S,RUNNING,P45AWE418,2200,016D5AW011,AAW016D53004A,21-11-12 17:24,21-11-12 05:36,MXIC,SSLGA16DOU,1255
BBU22,UTC5000S,IDLE,,,,ACD054TA1007A,,21-11-12 13:27,,,
BBU23,UTC5000S,SETUP,,,,AMS078EP1001A,21-11-12 14:50,21-11-12 13:26,,,
BBU24,UTC5000S,RUNNING,P45AWDH31,2200,048TPAW086,AAW048TP1041B,21-11-12 16:21,21-11-12 07:54,MXIC,TSOP1-48/M2,720
BBU25,UTC5000S,RUNNING,P45CDA403,2200,054TNCD011,ACD054TA1007A,21-11-12 16:23,21-11-12 09:12,ETRON,TSOP2-54ME,2880
BBU26,UTC5000S,ENG,,,,AMS078C93001B,21-11-12 09:47,21-11-12 09:47,,,
BBU27,UTC5000S,RUNNING,P45AWEY24,2200,016D5AW021,AAW016D53019A,21-11-12 23:59,21-11-12 10:21,MXIC,SSLGA16DOU,1227
BBU28,UTC5000S,RUNNING,P45AWE305,2200,048TPAW086,AAW048TP1041B,21-11-12 16:24,21-11-12 07:57,MXIC,TSOP1-48/M2,720
BBU29,UTC5000S,ENG,,,,AMS078C93001B,21-11-12 10:54,21-11-12 10:54,,,
BBU30,UTC5000S,RUNNING,P45AWE415,2200,016D5AW011,AAW016D53004A,21-11-12 19:15,21-11-12 07:26,MXIC,SSLGA16DOU,1259
BBU31,UTC5000S,RUNNING,P43RKB902,2200,078EPRK001,ARK078EP1001A,21-11-13 01:07,21-11-12 02:07,RK,FBGA-78UEP,6000
BBU32,UTC5000S,RUNNING,P45AWEY07,2200,016D5AW021,AAW016D53019A,21-11-12 13:51,21-11-11 23:45,MXIC,SSLGA16DOU,1269
BBU33,UTC5000S,SETUP,P45AWEK04,2200,016D5AW011,AAW016D53004A,21-11-12 13:31,21-11-12 13:01,MXIC,SSLGA16DOU,1249
BBU34,UTC5000S,RUNNING,P45AWEY22,2200,016D5AW021,AAW016D53019A,21-11-12 21:37,21-11-12 08:03,MXIC,SSLGA16DOU,1220
BBU35,UTC5000S,RUNNING,P45AWCZ29,2200,048TPAW086,AAW048TP1041B,21-11-12 16:28,21-11-12 08:01,MXIC,TSOP1-48/M2,720
BBU36,UTC5000S,RUNNING,P43RKAP01,2200,078EPRK001,ARK078EP1001A,21-11-08 11:09,21-11-07 12:35,RK,FBGA-78UEP,5882
BBU37,UTC5000S,RUNNING,P45AWE318,2200,048TPAW086,AAW048TP1041B,21-11-12 18:29,21-11-12 10:02,MXIC,TSOP1-48/M2,720
BBU38,UTC5000S,RUNNING,P45ABGG11,2200,054TNAB041,AAB054TN1005A,21-11-12 13:09,21-11-12 04:28,WINBOND,TSOP2-54ME,2880
BBU39,UTC5000S,WAIT-REPAIR,,,,AAW016D53011A,,21-10-24 09:42,,,
BBU40,UTC5000S,ENG,,,,AMS078C93001B,21-11-12 09:44,21-11-12 09:44,,,
BBU41,UTC5000S,RUNNING,P45ABGG03,2200,054TNAB041,AAB054TN1005A,21-11-12 14:28,21-11-12 05:46,WINBOND,TSOP2-54ME,2880
BBU42,UTC5000S,RUNNING,P45ABGG05,2200,054TNAB041,AAB054TN1005A,21-11-12 20:45,21-11-12 12:03,WINBOND,TSOP2-54ME,2880
BBU43,UTC5000S,RUNNING,P45CDA409,2200,054TNCD011,ACD054TA1007A,21-11-12 18:44,21-11-12 11:33,ETRON,TSOP2-54ME,2880
BBU44,UTC5000S,RUNNING,P45AWDH26,2200,048TPAW086,AAW048TP1041B,21-11-12 13:28,21-11-12 05:01,MXIC,TSOP1-48/M2,720
BBU45,UTC5000S,RUNNING,P43RKAQ02,2200,078EPRK001,ARK078EP1001A,21-11-08 19:04,21-11-07 20:48,RK,FBGA-78UEP,5804
BBU46,UTC5000S,RUNNING,P43RKAR03,2200,078EPRK001,ARK078EP1001A,21-11-11 01:02,21-11-10 15:32,RK,FBGA-78UEP,2465
BBU47,UTC5000S,ENG,,,,AMS078C93001B,21-11-12 08:31,21-11-12 08:31,,,
BBU48,UTC5000S,RUNNING,P45AWCZ44,2200,048TPAW086,AAW048TP1041B,21-11-12 18:34,21-11-12 10:07,MXIC,TSOP1-48/M2,720
BBU49,UTC5000S,RUNNING,P45AWBQ17,2200,048TPAW086,AAW048TP1041B,21-11-12 18:32,21-11-11 10:06,MXIC,TSOP1-48/M2,720
BBU50,UTC5000S,RUNNING,P45AWE316,2200,048TPAW086,AAW048TP1041B,21-11-12 20:06,21-11-12 11:39,MXIC,TSOP1-48/M2,720
BBU51,UTC5000S,RUNNING,P45AWE309,2200,048TPAW086,AAW048TP1041B,21-11-12 16:52,21-11-12 08:25,MXIC,TSOP1-48/M2,720
BBU52,UTC5000S,RUNNING,P45AWE419,2200,016D5AW011,AAW016D53004A,21-11-12 19:36,21-11-12 07:58,MXIC,SSLGA16DOU,1239
BBU53,UTC5000S,IN-REPAIR,P45ABGG08,2200,054TNAB041,AAB054TN1005A,21-11-12 14:11:43,21-11-12 13:12,WINBOND,TSOP2-54ME,2880
BBU54,UTC5000S,RUNNING,P45AWCZ35,2200,048TPAW086,AAW048TP1041B,21-11-12 07:56,21-11-11 23:29,MXIC,TSOP1-48/M2,720
BBU55,UTC5000S,RUNNING,P45AWBY11,2200,048TPAW086,AAW048TP1041B,21-11-12 15:18,21-11-12 06:51,MXIC,TSOP1-48/M2,720
BBU56,UTC5000S,SETUP,,,,AMS078EP1001A,21-11-12 10:39,21-11-12 09:59,,,
BBU57,UTC5000S,RUNNING,P45AWE319,2200,048TPAW086,AAW048TP1041B,21-11-12 16:32,21-11-12 08:05,MXIC,TSOP1-48/M2,720
BBU58,UTC5000S,RUNNING,P43RKB901,2200,078EPRK001,ARK078EP1001A,21-11-13 01:56,21-11-12 02:56,RK,FBGA-78UEP,6000
BBU59,UTC5000S,RUNNING,P45CDA408,2200,054TNCD011,ACD054TA1007A,21-11-12 17:46,21-11-12 10:35,ETRON,TSOP2-54ME,2880
BBU60,UTC5000S,RUNNING,P45AWDH01,2200,048TPAW086,AAW048TP1041B,21-11-12 13:59,21-11-12 05:32,MXIC,TSOP1-48/M2,720
BBU61,UTC5000S,RUNNING,P43RKB502,2200,078EPRK001,ARK078EP1001A,21-11-12 11:45,21-11-11 13:12,RK,FBGA-78UEP,5880
BBU62,UTC5000S,RUNNING,P45AWDH30,2200,048TPAW086,AAW048TP1041B,21-11-12 13:06,21-11-12 04:39,MXIC,TSOP1-48/M2,720
BBU63,UTC5000S,RUNNING,P45AWE337,2200,048TPAW086,AAW048TP1041B,21-11-12 21:48,21-11-12 13:21,MXIC,TSOP1-48/M2,720
BBU64,UTC5000S,RUNNING,P45AWE335,2200,048TPAW086,AAW048TP1041B,21-11-12 21:08,21-11-12 12:41,MXIC,TSOP1-48/M2,720
BBU65,UTC5000S,ENG,,,,AMS078EP1001A,21-11-12 10:43,21-11-12 10:43,,,
BBU66,UTC5000S,RUNNING,P43RKAX01,2200,078EPRK001,ARK078EP1001A,21-11-12 00:31,21-11-11 01:31,RK,FBGA-78UEP,6000
BBU67,UTC5000S,RUNNING,P43RKB501,2200,078EPRK001,ARK078EP1001A,21-11-12 10:23,21-11-11 12:01,RK,FBGA-78UEP,5833
BBU68,UTC5000S,RUNNING,P45ABGI14,2200,054TNAB041,AAB054TN1005A,21-11-12 20:54,21-11-12 12:12,WINBOND,TSOP2-54ME,2880
BBU69,UTC5000S,WAIT-SETUP,P45AWE341,2200,048TPAW086,AAW048TP1041B,21-11-12 21:04:38,21-11-12 12:38,MXIC,TSOP1-48/M2,720
BBU70,UTC5000S,IDLE,,,,AAW016D53004A,,21-11-12 13:27,,,
BBU71,UTC5000S,RUNNING,P45AWE303,2200,048TPAW086,AAW048TP1041B,21-11-12 17:09,21-11-12 08:42,MXIC,TSOP1-48/M2,720
BBU72,UTC5000S,RUNNING,P45AWDH08,2200,048TPAW086,AAW048TP1041B,21-11-12 20:33,21-11-12 12:06,MXIC,TSOP1-48/M2,720
BBU73,UTC5000S,RUNNING,P45AWE417,2200,016D5AW011,AAW016D53004A,21-11-12 13:47,21-11-12 02:13,MXIC,SSLGA16DOU,1231
BBU74,UTC5000S,RUNNING,P45NVJH55,2200,132X2NV158,ANV132X2C059A,21-11-12 14:23,21-11-11 16:14,PHISON,STBGA132G4VT,1907
BBU75,UTC5000S,WAIT-SETUP,P45AWE424,2200,016D5AW011,AAW016D53004A,21-11-12 17:57:19,21-11-12 13:14,MXIC,SSLGA16DOU,1220
BBU76,UTC5000S,RUNNING,P45AWE306,2200,048TPAW086,AAW048TP1041B,21-11-12 17:11,21-11-12 08:44,MXIC,TSOP1-48/M2,720
BBU77,UTC5000S,RUNNING,P45AWE405,2200,016D5AW011,AAW016D53004A,21-11-12 16:37,21-11-12 04:48,MXIC,SSLGA16DOU,1260
BBU78,UTC5000S,RUNNING,P45AWEK19,2200,016D5AW011,AAW016D53004A,21-11-12 23:20,21-11-12 11:39,MXIC,SSLGA16DOU,1244
BBU79,UTC5000S,RUNNING,P45AWDH40,2200,048TPAW086,AAW048TP1041B,21-11-12 13:32,21-11-12 05:05,MXIC,TSOP1-48/M2,720
BBU80,UTC5000S,RUNNING,P45AWEY15,2200,016D5AW021,AAW016D53019A,21-11-13 02:56,21-11-12 13:20,MXIC,SSLGA16DOU,1224
BBU81,UTC5000S,RUNNING,P45AWCZ23,2200,048TPAW086,AAW048TP1041B,21-11-12 19:40,21-11-12 11:13,MXIC,TSOP1-48/M2,720
BBU82,UTC5000S,RUNNING,P43RKB202,2200,078EPRK001,ARK078EP1001A,21-11-12 01:32,21-11-11 02:41,RK,FBGA-78UEP,5960
BBU83,UTC5000S,RUNNING,P45AWE323,2200,048TPAW086,AAW048TP1041B,21-11-12 21:07,21-11-12 12:39,MXIC,TSOP1-48/M2,720
BBU84,UTC5000S,IDLE,,,,AMS078EN1001A,,21-11-11 18:55,,,
BBU85,UTC5000S,RUNNING,P45AWEY12,2200,016D5AW021,AAW016D53019A,21-11-12 17:41,21-11-12 03:43,MXIC,SSLGA16DOU,1258
BBU86,UTC5000S,RUNNING,P43RKB603,2200,078EPRK001,ARK078EP1001A,21-11-12 16:24,21-11-12 07:09,RK,FBGA-78UEP,2400
BBU87,UTC5000S,RUNNING,P43RKAX02,2200,078EPRK001,ARK078EP1001A,21-11-11 05:02,21-11-10 06:02,RK,FBGA-78UEP,6000
BBU88,UTC5000S,RUNNING,P45AWDH37,2200,048TPAW086,AAW048TP1041B,21-11-12 19:47,21-11-12 11:20,MXIC,TSOP1-48/M2,720
BBU89,UTC5000S,RUNNING,P45AWE310,2200,048TPAW086,AAW048TP1041B,21-11-12 21:11,21-11-12 12:44,MXIC,TSOP1-48/M2,720
BBU90,UTC5000S,RUNNING,P45AWDH09,2200,048TPAW086,AAW048TP1041B,21-11-12 16:32,21-11-12 08:05,MXIC,TSOP1-48/M2,720
BBU91,UTC5000S,RUNNING,P45AWE416,2200,016D5AW011,AAW016D53004A,21-11-12 22:18,21-11-12 10:37,MXIC,SSLGA16DOU,1245
BBU92,UTC5000S,RUNNING,P45AWE412,2200,016D5AW011,AAW016D53004A,21-11-12 15:02,21-11-12 03:02,MXIC,SSLGA16DOU,1277
BBU93,UTC5000S,RUNNING,P45AWE423,2200,016D5AW011,AAW016D53004A,21-11-12 22:56,21-11-12 11:31,MXIC,SSLGA16DOU,1216
BBU94,UTC5000S,RUNNING,P45AWE407,2200,016D5AW011,AAW016D53004A,21-11-12 17:46,21-11-12 06:12,MXIC,SSLGA16DOU,1232
BBU95,UTC5000S,RUNNING,P45AWE311,2200,048TPAW086,AAW048TP1041B,21-11-12 19:06,21-11-12 10:39,MXIC,TSOP1-48/M2,720
BBU96,UTC5000S,RUNNING,P45AWEK08,2200,016D5AW011,AAW016D53004A,21-11-12 22:48,21-11-12 11:04,MXIC,SSLGA16DOU,1249
BBU97,UTC5000S,RUNNING,P45AWDH13,2200,048TPAW086,AAW048TP1041B,21-11-12 19:53,21-11-12 11:26,MXIC,TSOP1-48/M2,720
BBU98,UTC5000S,RUNNING,P45AWEY17,2200,016D5AW021,AAW016D53019A,21-11-12 16:37,21-11-12 02:47,MXIC,SSLGA16DOU,1245
BBU99,UTC5000S,RUNNING,P45AWE426,2200,016D5AW011,AAW016D53004A,21-11-12 20:40,21-11-12 08:58,MXIC,SSLGA16DOU,1246
BBUA1,UTC5000S,RUNNING,P45AWE411,2200,016D5AW011,AAW016D53004A,21-11-12 16:46,21-11-12 05:12,MXIC,SSLGA16DOU,1231
BBUA2,UTC5000S,QC,P45AWDH28,2200,048TPAW086,AAW048TP1041B,,,MXIC,TSOP1-48/M2,720
BBUA3,UTC5000S,RUNNING,P45AWCZ20,2200,048TPAW086,AAW048TP1041B,21-11-12 07:25,21-11-11 22:58,MXIC,TSOP1-48/M2,720
BBUA4,UTC5000S,RUNNING,P45AWE315,2200,048TPAW086,AAW048TP1041B,21-11-12 17:56,21-11-12 09:29,MXIC,TSOP1-48/M2,720
BBUA5,UTC5000S,RUNNING,P45AWDH03,2200,048TPAW086,AAW048TP1041B,21-11-12 15:22,21-11-12 06:54,MXIC,TSOP1-48/M2,720
BBUA6,UTC5000S,RUNNING,P45AWE340,2200,048TPAW086,AAW048TP1041B,21-11-12 19:17,21-11-12 10:50,MXIC,TSOP1-48/M2,720
BBUA7,UTC5000S,RUNNING,P45AWEH06,2200,016D5AW021,AAW016D53019A,21-11-12 23:57,21-11-12 10:14,MXIC,SSLGA16DOU,1234
BBUA8,UTC5000S,RUNNING,P45AWEY10,2200,016D5AW021,AAW016D53019A,21-11-12 22:40,21-11-12 08:54,MXIC,SSLGA16DOU,1238
BBUA9,UTC5000S,RUNNING,P45AWEY03,2200,016D5AW021,AAW016D53019A,21-11-12 19:24,21-11-12 05:38,MXIC,SSLGA16DOU,1239
BBUB1,UTC5000S,RUNNING,P46AWA208,2200,048TPAW103,AAW048TP1008B,21-11-12 16:34,21-11-12 06:34,MXIC,TSOP1-48/M2,720
BBUB2,UTC5000S,RUNNING,P45AWE313,2200,048TPAW086,AAW048TP1041B,21-11-12 19:09,21-11-12 10:42,MXIC,TSOP1-48/M2,720
BBUB3,UTC5000S,RUNNING,P45AWCZ15,2200,048TPAW086,AAW048TP1041B,21-11-12 13:35,21-11-12 05:08,MXIC,TSOP1-48/M2,720
BBUB4,UTC5000S,RUNNING,P45AWE425,2200,016D5AW011,AAW016D53004A,21-11-12 22:32,21-11-12 10:53,MXIC,SSLGA16DOU,1240
BBUB5,UTC5000S,RUNNING,P45AWE304,2200,048TPAW086,AAW048TP1041B,21-11-12 20:06,21-11-12 11:39,MXIC,TSOP1-48/M2,720
BBUB6,UTC5000S,RUNNING,P45AWE321,2200,048TPAW086,AAW048TP1041B,21-11-12 20:08,21-11-12 11:41,MXIC,TSOP1-48/M2,720
BBUB7,UTC5000S,RUNNING,P45AWE409,2200,016D5AW011,AAW016D53004A,21-11-12 20:18,21-11-12 08:58,MXIC,SSLGA16DOU,1206
